State,Value,Timestamp,Datetime,Formatted Date
HIMACHAL,902,1713126407.9076316,2024-04-15 01:56:47.907632,2024-04-15 01:56:47
J & K,1765,1713126407.9076316,2024-04-15 01:56:47.907632,2024-04-15 01:56:47
PUNJAB,4913,1713126407.9076316,2024-04-15 01:56:47.907632,2024-04-15 01:56:47
RAJASTHAN,9505,1713126407.9076316,2024-04-15 01:56:47.907632,2024-04-15 01:56:47
UTTARAKHAND,1403,1713126407.9076316,2024-04-15 01:56:47.907632,2024-04-15 01:56:47
UTTAR-PRADESH,19113,1713126407.9076316,2024-04-15 01:56:47.907632,2024-04-15 01:56:47
CHANDIGARH,136,1713127338.4710057,2024-04-15 02:12:18.471006,2024-04-15 02:12:18
HARYANA,5794,1713127338.4710057,2024-04-15 02:12:18.471006,2024-04-15 02:12:18
HIMACHAL,839,1713127338.4710057,2024-04-15 02:12:18.471006,2024-04-15 02:12:18
J & K,1731,1713127338.4710057,2024-04-15 02:12:18.471006,2024-04-15 02:12:18
PUNJAB,4870,1713127338.4710057,2024-04-15 02:12:18.471006,2024-04-15 02:12:18
RAJASTHAN,9379,1713127338.4710057,2024-04-15 02:12:18.471006,2024-04-15 02:12:18
UTTARAKHAND,1381,1713127338.4710057,2024-04-15 02:12:18.471006,2024-04-15 02:12:18
UTTAR-PRADESH,18950,1713127338.4710057,2024-04-15 02:12:18.471006,2024-04-15 02:12:18
CHANDIGARH,135,1713128207.2630467,2024-04-15 02:26:47.263047,2024-04-15 02:26:47
HARYANA,5734,1713128207.2630467,2024-04-15 02:26:47.263047,2024-04-15 02:26:47
HIMACHAL,841,1713128207.2630467,2024-04-15 02:26:47.263047,2024-04-15 02:26:47
J & K,1761,1713128207.2630467,2024-04-15 02:26:47.263047,2024-04-15 02:26:47
PUNJAB,4878,1713128207.2630467,2024-04-15 02:26:47.263047,2024-04-15 02:26:47
RAJASTHAN,9385,1713128207.2630467,2024-04-15 02:26:47.263047,2024-04-15 02:26:47
UTTARAKHAND,1374,1713128207.2630467,2024-04-15 02:26:47.263047,2024-04-15 02:26:47
UTTAR-PRADESH,18805,1713128207.2630467,2024-04-15 02:26:47.263047,2024-04-15 02:26:47
CHANDIGARH,134,1713129107.5667222,2024-04-15 02:41:47.566722,2024-04-15 02:41:47
HARYANA,5700,1713129107.5667222,2024-04-15 02:41:47.566722,2024-04-15 02:41:47
HIMACHAL,845,1713129107.5667222,2024-04-15 02:41:47.566722,2024-04-15 02:41:47
J & K,1737,1713129107.5667222,2024-04-15 02:41:47.566722,2024-04-15 02:41:47
PUNJAB,4848,1713129107.5667222,2024-04-15 02:41:47.566722,2024-04-15 02:41:47
RAJASTHAN,9369,1713129107.5667222,2024-04-15 02:41:47.566722,2024-04-15 02:41:47
UTTARAKHAND,1390,1713129107.5667222,2024-04-15 02:41:47.566722,2024-04-15 02:41:47
UTTAR-PRADESH,18744,1713129107.5667222,2024-04-15 02:41:47.566722,2024-04-15 02:41:47
CHANDIGARH,134,1713130007.3648574,2024-04-15 02:56:47.364857,2024-04-15 02:56:47
HARYANA,5734,1713130007.3648574,2024-04-15 02:56:47.364857,2024-04-15 02:56:47
HIMACHAL,815,1713130007.3648574,2024-04-15 02:56:47.364857,2024-04-15 02:56:47
J & K,1728,1713130007.3648574,2024-04-15 02:56:47.364857,2024-04-15 02:56:47
PUNJAB,4893,1713130007.3648574,2024-04-15 02:56:47.364857,2024-04-15 02:56:47
RAJASTHAN,9275,1713130007.3648574,2024-04-15 02:56:47.364857,2024-04-15 02:56:47
UTTARAKHAND,1411,1713130007.3648574,2024-04-15 02:56:47.364857,2024-04-15 02:56:47
UTTAR-PRADESH,18677,1713130007.3648574,2024-04-15 02:56:47.364857,2024-04-15 02:56:47
CHANDIGARH,135,1713130907.5634885,2024-04-15 03:11:47.563488,2024-04-15 03:11:47
HARYANA,5710,1713130907.5634885,2024-04-15 03:11:47.563488,2024-04-15 03:11:47
HIMACHAL,771,1713130907.5634885,2024-04-15 03:11:47.563488,2024-04-15 03:11:47
J & K,1753,1713130907.5634885,2024-04-15 03:11:47.563488,2024-04-15 03:11:47
PUNJAB,4882,1713130907.5634885,2024-04-15 03:11:47.563488,2024-04-15 03:11:47
RAJASTHAN,9237,1713130907.5634885,2024-04-15 03:11:47.563488,2024-04-15 03:11:47
UTTARAKHAND,1377,1713130907.5634885,2024-04-15 03:11:47.563488,2024-04-15 03:11:47
UTTAR-PRADESH,18541,1713130907.5634885,2024-04-15 03:11:47.563488,2024-04-15 03:11:47
CHANDIGARH,133,1713131807.3659642,2024-04-15 03:26:47.365964,2024-04-15 03:26:47
HARYANA,5647,1713131807.3659642,2024-04-15 03:26:47.365964,2024-04-15 03:26:47
HIMACHAL,796,1713131807.3659642,2024-04-15 03:26:47.365964,2024-04-15 03:26:47
J & K,1752,1713131807.3659642,2024-04-15 03:26:47.365964,2024-04-15 03:26:47
PUNJAB,4894,1713131807.3659642,2024-04-15 03:26:47.365964,2024-04-15 03:26:47
RAJASTHAN,9192,1713131807.3659642,2024-04-15 03:26:47.365964,2024-04-15 03:26:47
UTTARAKHAND,1377,1713131807.3659642,2024-04-15 03:26:47.365964,2024-04-15 03:26:47
UTTAR-PRADESH,18447,1713131807.3659642,2024-04-15 03:26:47.365964,2024-04-15 03:26:47
CHANDIGARH,132,1713132738.946777,2024-04-15 03:42:18.946777,2024-04-15 03:42:18
HARYANA,5650,1713132738.946777,2024-04-15 03:42:18.946777,2024-04-15 03:42:18
HIMACHAL,854,1713132738.946777,2024-04-15 03:42:18.946777,2024-04-15 03:42:18
J & K,1757,1713132738.946777,2024-04-15 03:42:18.946777,2024-04-15 03:42:18
PUNJAB,4910,1713132738.946777,2024-04-15 03:42:18.946777,2024-04-15 03:42:18
RAJASTHAN,9206,1713132738.946777,2024-04-15 03:42:18.946777,2024-04-15 03:42:18
UTTARAKHAND,1378,1713132738.946777,2024-04-15 03:42:18.946777,2024-04-15 03:42:18
UTTAR-PRADESH,18369,1713132738.946777,2024-04-15 03:42:18.946777,2024-04-15 03:42:18
CHANDIGARH,133,1713133607.5447505,2024-04-15 03:56:47.544750,2024-04-15 03:56:47
HARYANA,5687,1713133607.5447505,2024-04-15 03:56:47.544750,2024-04-15 03:56:47
HIMACHAL,859,1713133607.5447505,2024-04-15 03:56:47.544750,2024-04-15 03:56:47
J & K,1770,1713133607.5447505,2024-04-15 03:56:47.544750,2024-04-15 03:56:47
PUNJAB,4954,1713133607.5447505,2024-04-15 03:56:47.544750,2024-04-15 03:56:47
RAJASTHAN,9112,1713133607.5447505,2024-04-15 03:56:47.544750,2024-04-15 03:56:47
UTTARAKHAND,1399,1713133607.5447505,2024-04-15 03:56:47.544750,2024-04-15 03:56:47
UTTAR-PRADESH,18360,1713133607.5447505,2024-04-15 03:56:47.544750,2024-04-15 03:56:47
CHANDIGARH,133,1713134507.8531919,2024-04-15 04:11:47.853192,2024-04-15 04:11:47
HARYANA,5660,1713134507.8531919,2024-04-15 04:11:47.853192,2024-04-15 04:11:47
HIMACHAL,855,1713134507.8531919,2024-04-15 04:11:47.853192,2024-04-15 04:11:47
J & K,1803,1713134507.8531919,2024-04-15 04:11:47.853192,2024-04-15 04:11:47
PUNJAB,5003,1713134507.8531919,2024-04-15 04:11:47.853192,2024-04-15 04:11:47
RAJASTHAN,9028,1713134507.8531919,2024-04-15 04:11:47.853192,2024-04-15 04:11:47
UTTARAKHAND,1378,1713134507.8531919,2024-04-15 04:11:47.853192,2024-04-15 04:11:47
UTTAR-PRADESH,18281,1713134507.8531919,2024-04-15 04:11:47.853192,2024-04-15 04:11:47
CHANDIGARH,133,1713135407.5383956,2024-04-15 04:26:47.538396,2024-04-15 04:26:47
HARYANA,5696,1713135407.5383956,2024-04-15 04:26:47.538396,2024-04-15 04:26:47
HIMACHAL,900,1713135407.5383956,2024-04-15 04:26:47.538396,2024-04-15 04:26:47
J & K,1812,1713135407.5383956,2024-04-15 04:26:47.538396,2024-04-15 04:26:47
PUNJAB,5126,1713135407.5383956,2024-04-15 04:26:47.538396,2024-04-15 04:26:47
RAJASTHAN,9196,1713135407.5383956,2024-04-15 04:26:47.538396,2024-04-15 04:26:47
UTTARAKHAND,1409,1713135407.5383956,2024-04-15 04:26:47.538396,2024-04-15 04:26:47
UTTAR-PRADESH,18317,1713135407.5383956,2024-04-15 04:26:47.538396,2024-04-15 04:26:47
CHANDIGARH,134,1713136307.2510564,2024-04-15 04:41:47.251056,2024-04-15 04:41:47
HARYANA,5652,1713136307.2510564,2024-04-15 04:41:47.251056,2024-04-15 04:41:47
HIMACHAL,938,1713136307.2510564,2024-04-15 04:41:47.251056,2024-04-15 04:41:47
J & K,1829,1713136307.2510564,2024-04-15 04:41:47.251056,2024-04-15 04:41:47
PUNJAB,5349,1713136307.2510564,2024-04-15 04:41:47.251056,2024-04-15 04:41:47
RAJASTHAN,9263,1713136307.2510564,2024-04-15 04:41:47.251056,2024-04-15 04:41:47
UTTARAKHAND,1422,1713136307.2510564,2024-04-15 04:41:47.251056,2024-04-15 04:41:47
UTTAR-PRADESH,18391,1713136307.2510564,2024-04-15 04:41:47.251056,2024-04-15 04:41:47
CHANDIGARH,138,1713137207.3523684,2024-04-15 04:56:47.352368,2024-04-15 04:56:47
HARYANA,5768,1713137207.3523684,2024-04-15 04:56:47.352368,2024-04-15 04:56:47
HIMACHAL,1011,1713137207.3523684,2024-04-15 04:56:47.352368,2024-04-15 04:56:47
J & K,1927,1713137207.3523684,2024-04-15 04:56:47.352368,2024-04-15 04:56:47
PUNJAB,5491,1713137207.3523684,2024-04-15 04:56:47.352368,2024-04-15 04:56:47
RAJASTHAN,9313,1713137207.3523684,2024-04-15 04:56:47.352368,2024-04-15 04:56:47
UTTARAKHAND,1463,1713137207.3523684,2024-04-15 04:56:47.352368,2024-04-15 04:56:47
UTTAR-PRADESH,18526,1713137207.3523684,2024-04-15 04:56:47.352368,2024-04-15 04:56:47
CHANDIGARH,143,1713138107.650716,2024-04-15 05:11:47.650716,2024-04-15 05:11:47
HARYANA,5867,1713138107.650716,2024-04-15 05:11:47.650716,2024-04-15 05:11:47
HIMACHAL,1116,1713138107.650716,2024-04-15 05:11:47.650716,2024-04-15 05:11:47
J & K,2021,1713138107.650716,2024-04-15 05:11:47.650716,2024-04-15 05:11:47
PUNJAB,5753,1713138107.650716,2024-04-15 05:11:47.650716,2024-04-15 05:11:47
RAJASTHAN,9461,1713138107.650716,2024-04-15 05:11:47.650716,2024-04-15 05:11:47
UTTARAKHAND,1500,1713138107.650716,2024-04-15 05:11:47.650716,2024-04-15 05:11:47
UTTAR-PRADESH,18446,1713138107.650716,2024-04-15 05:11:47.650716,2024-04-15 05:11:47
CHANDIGARH,150,1713139039.1519892,2024-04-15 05:27:19.151989,2024-04-15 05:27:19
HARYANA,6106,1713139039.1519892,2024-04-15 05:27:19.151989,2024-04-15 05:27:19
HIMACHAL,1176,1713139039.1519892,2024-04-15 05:27:19.151989,2024-04-15 05:27:19
J & K,2103,1713139039.1519892,2024-04-15 05:27:19.151989,2024-04-15 05:27:19
PUNJAB,6059,1713139039.1519892,2024-04-15 05:27:19.151989,2024-04-15 05:27:19
RAJASTHAN,9913,1713139039.1519892,2024-04-15 05:27:19.151989,2024-04-15 05:27:19
UTTARAKHAND,1598,1713139039.1519892,2024-04-15 05:27:19.151989,2024-04-15 05:27:19
UTTAR-PRADESH,18541,1713139039.1519892,2024-04-15 05:27:19.151989,2024-04-15 05:27:19
CHANDIGARH,154,1713139907.1487367,2024-04-15 05:41:47.148737,2024-04-15 05:41:47
HARYANA,6294,1713139907.1487367,2024-04-15 05:41:47.148737,2024-04-15 05:41:47
HIMACHAL,1185,1713139907.1487367,2024-04-15 05:41:47.148737,2024-04-15 05:41:47
J & K,2126,1713139907.1487367,2024-04-15 05:41:47.148737,2024-04-15 05:41:47
PUNJAB,6273,1713139907.1487367,2024-04-15 05:41:47.148737,2024-04-15 05:41:47
RAJASTHAN,10131,1713139907.1487367,2024-04-15 05:41:47.148737,2024-04-15 05:41:47
UTTARAKHAND,1657,1713139907.1487367,2024-04-15 05:41:47.148737,2024-04-15 05:41:47
UTTAR-PRADESH,18426,1713139907.1487367,2024-04-15 05:41:47.148737,2024-04-15 05:41:47
CHANDIGARH,165,1713141168.6776786,2024-04-15 06:02:48.677679,2024-04-15 06:02:48
HARYANA,6452,1713141168.6776786,2024-04-15 06:02:48.677679,2024-04-15 06:02:48
HIMACHAL,1278,1713141168.6776786,2024-04-15 06:02:48.677679,2024-04-15 06:02:48
J & K,2257,1713141168.6776786,2024-04-15 06:02:48.677679,2024-04-15 06:02:48
PUNJAB,6666,1713141168.6776786,2024-04-15 06:02:48.677679,2024-04-15 06:02:48
RAJASTHAN,10585,1713141168.6776786,2024-04-15 06:02:48.677679,2024-04-15 06:02:48
UTTARAKHAND,1777,1713141168.6776786,2024-04-15 06:02:48.677679,2024-04-15 06:02:48
UTTAR-PRADESH,18154,1713141168.6776786,2024-04-15 06:02:48.677679,2024-04-15 06:02:48
CHANDIGARH,171,1713141707.375118,2024-04-15 06:11:47.375118,2024-04-15 06:11:47
HARYANA,6385,1713141707.375118,2024-04-15 06:11:47.375118,2024-04-15 06:11:47
HIMACHAL,1301,1713141707.375118,2024-04-15 06:11:47.375118,2024-04-15 06:11:47
J & K,2250,1713141707.375118,2024-04-15 06:11:47.375118,2024-04-15 06:11:47
PUNJAB,6827,1713141707.375118,2024-04-15 06:11:47.375118,2024-04-15 06:11:47
RAJASTHAN,10728,1713141707.375118,2024-04-15 06:11:47.375118,2024-04-15 06:11:47
UTTARAKHAND,1789,1713141707.375118,2024-04-15 06:11:47.375118,2024-04-15 06:11:47
UTTAR-PRADESH,17534,1713141707.375118,2024-04-15 06:11:47.375118,2024-04-15 06:11:47
CHANDIGARH,183,1713142607.7849042,2024-04-15 06:26:47.784904,2024-04-15 06:26:47
HARYANA,6552,1713142607.7849042,2024-04-15 06:26:47.784904,2024-04-15 06:26:47
HIMACHAL,1350,1713142607.7849042,2024-04-15 06:26:47.784904,2024-04-15 06:26:47
J & K,2224,1713142607.7849042,2024-04-15 06:26:47.784904,2024-04-15 06:26:47
PUNJAB,7086,1713142607.7849042,2024-04-15 06:26:47.784904,2024-04-15 06:26:47
RAJASTHAN,10847,1713142607.7849042,2024-04-15 06:26:47.784904,2024-04-15 06:26:47
UTTARAKHAND,1834,1713142607.7849042,2024-04-15 06:26:47.784904,2024-04-15 06:26:47
UTTAR-PRADESH,17285,1713142607.7849042,2024-04-15 06:26:47.784904,2024-04-15 06:26:47
CHANDIGARH,189,1713143548.6847432,2024-04-15 06:42:28.684743,2024-04-15 06:42:28
HARYANA,6355,1713143548.6847432,2024-04-15 06:42:28.684743,2024-04-15 06:42:28
HIMACHAL,1331,1713143548.6847432,2024-04-15 06:42:28.684743,2024-04-15 06:42:28
J & K,2206,1713143548.6847432,2024-04-15 06:42:28.684743,2024-04-15 06:42:28
PUNJAB,7246,1713143548.6847432,2024-04-15 06:42:28.684743,2024-04-15 06:42:28
RAJASTHAN,11371,1713143548.6847432,2024-04-15 06:42:28.684743,2024-04-15 06:42:28
UTTARAKHAND,1838,1713143548.6847432,2024-04-15 06:42:28.684743,2024-04-15 06:42:28
UTTAR-PRADESH,17117,1713143548.6847432,2024-04-15 06:42:28.684743,2024-04-15 06:42:28
CHANDIGARH,188,1713144407.6890352,2024-04-15 06:56:47.689035,2024-04-15 06:56:47
HARYANA,6245,1713144407.6890352,2024-04-15 06:56:47.689035,2024-04-15 06:56:47
HIMACHAL,1370,1713144407.6890352,2024-04-15 06:56:47.689035,2024-04-15 06:56:47
J & K,2283,1713144407.6890352,2024-04-15 06:56:47.689035,2024-04-15 06:56:47
PUNJAB,7246,1713144407.6890352,2024-04-15 06:56:47.689035,2024-04-15 06:56:47
RAJASTHAN,11592,1713144407.6890352,2024-04-15 06:56:47.689035,2024-04-15 06:56:47
UTTARAKHAND,1811,1713144407.6890352,2024-04-15 06:56:47.689035,2024-04-15 06:56:47
UTTAR-PRADESH,16987,1713144407.6890352,2024-04-15 06:56:47.689035,2024-04-15 06:56:47
CHANDIGARH,192,1713145307.7861543,2024-04-15 07:11:47.786154,2024-04-15 07:11:47
HARYANA,5968,1713145307.7861543,2024-04-15 07:11:47.786154,2024-04-15 07:11:47
HIMACHAL,1406,1713145307.7861543,2024-04-15 07:11:47.786154,2024-04-15 07:11:47
J & K,2228,1713145307.7861543,2024-04-15 07:11:47.786154,2024-04-15 07:11:47
PUNJAB,7194,1713145307.7861543,2024-04-15 07:11:47.786154,2024-04-15 07:11:47
RAJASTHAN,11753,1713145307.7861543,2024-04-15 07:11:47.786154,2024-04-15 07:11:47
UTTARAKHAND,1818,1713145307.7861543,2024-04-15 07:11:47.786154,2024-04-15 07:11:47
UTTAR-PRADESH,16679,1713145307.7861543,2024-04-15 07:11:47.786154,2024-04-15 07:11:47
CHANDIGARH,194,1713146207.2784538,2024-04-15 07:26:47.278454,2024-04-15 07:26:47
HARYANA,5940,1713146207.2784538,2024-04-15 07:26:47.278454,2024-04-15 07:26:47
HIMACHAL,1411,1713146207.2784538,2024-04-15 07:26:47.278454,2024-04-15 07:26:47
J & K,2352,1713146207.2784538,2024-04-15 07:26:47.278454,2024-04-15 07:26:47
PUNJAB,7175,1713146207.2784538,2024-04-15 07:26:47.278454,2024-04-15 07:26:47
RAJASTHAN,12067,1713146207.2784538,2024-04-15 07:26:47.278454,2024-04-15 07:26:47
UTTARAKHAND,1790,1713146207.2784538,2024-04-15 07:26:47.278454,2024-04-15 07:26:47
UTTAR-PRADESH,16491,1713146207.2784538,2024-04-15 07:26:47.278454,2024-04-15 07:26:47
CHANDIGARH,193,1713147107.3822222,2024-04-15 07:41:47.382222,2024-04-15 07:41:47
HARYANA,5862,1713147107.3822222,2024-04-15 07:41:47.382222,2024-04-15 07:41:47
HIMACHAL,1488,1713147107.3822222,2024-04-15 07:41:47.382222,2024-04-15 07:41:47
J & K,2377,1713147107.3822222,2024-04-15 07:41:47.382222,2024-04-15 07:41:47
PUNJAB,7121,1713147107.3822222,2024-04-15 07:41:47.382222,2024-04-15 07:41:47
RAJASTHAN,12159,1713147107.3822222,2024-04-15 07:41:47.382222,2024-04-15 07:41:47
UTTARAKHAND,1755,1713147107.3822222,2024-04-15 07:41:47.382222,2024-04-15 07:41:47
UTTAR-PRADESH,16442,1713147107.3822222,2024-04-15 07:41:47.382222,2024-04-15 07:41:47
CHANDIGARH,195,1713149038.666152,2024-04-15 08:13:58.666152,2024-04-15 08:13:58
HARYANA,5398,1713149038.666152,2024-04-15 08:13:58.666152,2024-04-15 08:13:58
HIMACHAL,1394,1713149038.666152,2024-04-15 08:13:58.666152,2024-04-15 08:13:58
J & K,2398,1713149038.666152,2024-04-15 08:13:58.666152,2024-04-15 08:13:58
PUNJAB,6952,1713149038.666152,2024-04-15 08:13:58.666152,2024-04-15 08:13:58
RAJASTHAN,12104,1713149038.666152,2024-04-15 08:13:58.666152,2024-04-15 08:13:58
UTTARAKHAND,1711,1713149038.666152,2024-04-15 08:13:58.666152,2024-04-15 08:13:58
UTTAR-PRADESH,16780,1713149038.666152,2024-04-15 08:13:58.666152,2024-04-15 08:13:58
CHANDIGARH,199,1713149807.2501156,2024-04-15 08:26:47.250116,2024-04-15 08:26:47
HARYANA,5541,1713149807.2501156,2024-04-15 08:26:47.250116,2024-04-15 08:26:47
HIMACHAL,1392,1713149807.2501156,2024-04-15 08:26:47.250116,2024-04-15 08:26:47
J & K,2406,1713149807.2501156,2024-04-15 08:26:47.250116,2024-04-15 08:26:47
PUNJAB,7020,1713149807.2501156,2024-04-15 08:26:47.250116,2024-04-15 08:26:47
RAJASTHAN,11915,1713149807.2501156,2024-04-15 08:26:47.250116,2024-04-15 08:26:47
UTTARAKHAND,1700,1713149807.2501156,2024-04-15 08:26:47.250116,2024-04-15 08:26:47
UTTAR-PRADESH,16976,1713149807.2501156,2024-04-15 08:26:47.250116,2024-04-15 08:26:47
CHANDIGARH,200,1713150739.6641676,2024-04-15 08:42:19.664168,2024-04-15 08:42:19
HARYANA,5544,1713150739.6641676,2024-04-15 08:42:19.664168,2024-04-15 08:42:19
HIMACHAL,1366,1713150739.6641676,2024-04-15 08:42:19.664168,2024-04-15 08:42:19
J & K,2408,1713150739.6641676,2024-04-15 08:42:19.664168,2024-04-15 08:42:19
PUNJAB,6714,1713150739.6641676,2024-04-15 08:42:19.664168,2024-04-15 08:42:19
RAJASTHAN,12216,1713150739.6641676,2024-04-15 08:42:19.664168,2024-04-15 08:42:19
UTTARAKHAND,1721,1713150739.6641676,2024-04-15 08:42:19.664168,2024-04-15 08:42:19
UTTAR-PRADESH,17103,1713150739.6641676,2024-04-15 08:42:19.664168,2024-04-15 08:42:19
CHANDIGARH,201,1713151607.4757113,2024-04-15 08:56:47.475711,2024-04-15 08:56:47
HARYANA,5660,1713151607.4757113,2024-04-15 08:56:47.475711,2024-04-15 08:56:47
HIMACHAL,1398,1713151607.4757113,2024-04-15 08:56:47.475711,2024-04-15 08:56:47
J & K,2387,1713151607.4757113,2024-04-15 08:56:47.475711,2024-04-15 08:56:47
PUNJAB,6775,1713151607.4757113,2024-04-15 08:56:47.475711,2024-04-15 08:56:47
RAJASTHAN,12259,1713151607.4757113,2024-04-15 08:56:47.475711,2024-04-15 08:56:47
UTTARAKHAND,1700,1713151607.4757113,2024-04-15 08:56:47.475711,2024-04-15 08:56:47
UTTAR-PRADESH,17380,1713151607.4757113,2024-04-15 08:56:47.475711,2024-04-15 08:56:47
CHANDIGARH,200,1713152507.7619705,2024-04-15 09:11:47.761971,2024-04-15 09:11:47
HARYANA,5409,1713152507.7619705,2024-04-15 09:11:47.761971,2024-04-15 09:11:47
HIMACHAL,1418,1713152507.7619705,2024-04-15 09:11:47.761971,2024-04-15 09:11:47
J & K,2344,1713152507.7619705,2024-04-15 09:11:47.761971,2024-04-15 09:11:47
PUNJAB,6647,1713152507.7619705,2024-04-15 09:11:47.761971,2024-04-15 09:11:47
RAJASTHAN,12707,1713152507.7619705,2024-04-15 09:11:47.761971,2024-04-15 09:11:47
UTTARAKHAND,1718,1713152507.7619705,2024-04-15 09:11:47.761971,2024-04-15 09:11:47
UTTAR-PRADESH,17573,1713152507.7619705,2024-04-15 09:11:47.761971,2024-04-15 09:11:47
CHANDIGARH,201,1713153478.5570922,2024-04-15 09:27:58.557092,2024-04-15 09:27:58
HARYANA,5569,1713153478.5570922,2024-04-15 09:27:58.557092,2024-04-15 09:27:58
HIMACHAL,1411,1713153478.5570922,2024-04-15 09:27:58.557092,2024-04-15 09:27:58
J & K,2424,1713153478.5570922,2024-04-15 09:27:58.557092,2024-04-15 09:27:58
PUNJAB,6571,1713153478.5570922,2024-04-15 09:27:58.557092,2024-04-15 09:27:58
RAJASTHAN,12501,1713153478.5570922,2024-04-15 09:27:58.557092,2024-04-15 09:27:58
UTTARAKHAND,1721,1713153478.5570922,2024-04-15 09:27:58.557092,2024-04-15 09:27:58
UTTAR-PRADESH,18014,1713153478.5570922,2024-04-15 09:27:58.557092,2024-04-15 09:27:58
CHANDIGARH,207,1713154307.449677,2024-04-15 09:41:47.449677,2024-04-15 09:41:47
HARYANA,5629,1713154307.449677,2024-04-15 09:41:47.449677,2024-04-15 09:41:47
HIMACHAL,1307,1713154307.449677,2024-04-15 09:41:47.449677,2024-04-15 09:41:47
J & K,2462,1713154307.449677,2024-04-15 09:41:47.449677,2024-04-15 09:41:47
PUNJAB,6569,1713154307.449677,2024-04-15 09:41:47.449677,2024-04-15 09:41:47
RAJASTHAN,12536,1713154307.449677,2024-04-15 09:41:47.449677,2024-04-15 09:41:47
UTTARAKHAND,1677,1713154307.449677,2024-04-15 09:41:47.449677,2024-04-15 09:41:47
UTTAR-PRADESH,18352,1713154307.449677,2024-04-15 09:41:47.449677,2024-04-15 09:41:47
CHANDIGARH,204,1713155207.553712,2024-04-15 09:56:47.553712,2024-04-15 09:56:47
HARYANA,5640,1713155207.553712,2024-04-15 09:56:47.553712,2024-04-15 09:56:47
HIMACHAL,1305,1713155207.553712,2024-04-15 09:56:47.553712,2024-04-15 09:56:47
J & K,2439,1713155207.553712,2024-04-15 09:56:47.553712,2024-04-15 09:56:47
PUNJAB,6488,1713155207.553712,2024-04-15 09:56:47.553712,2024-04-15 09:56:47
RAJASTHAN,12613,1713155207.553712,2024-04-15 09:56:47.553712,2024-04-15 09:56:47
UTTARAKHAND,1651,1713155207.553712,2024-04-15 09:56:47.553712,2024-04-15 09:56:47
UTTAR-PRADESH,18435,1713155207.553712,2024-04-15 09:56:47.553712,2024-04-15 09:56:47
CHANDIGARH,211,1713156138.1868687,2024-04-15 10:12:18.186869,2024-04-15 10:12:18
HARYANA,5617,1713156138.1868687,2024-04-15 10:12:18.186869,2024-04-15 10:12:18
HIMACHAL,1316,1713156138.1868687,2024-04-15 10:12:18.186869,2024-04-15 10:12:18
J & K,2327,1713156138.1868687,2024-04-15 10:12:18.186869,2024-04-15 10:12:18
PUNJAB,6261,1713156138.1868687,2024-04-15 10:12:18.186869,2024-04-15 10:12:18
RAJASTHAN,12370,1713156138.1868687,2024-04-15 10:12:18.186869,2024-04-15 10:12:18
UTTARAKHAND,1600,1713156138.1868687,2024-04-15 10:12:18.186869,2024-04-15 10:12:18
UTTAR-PRADESH,18425,1713156138.1868687,2024-04-15 10:12:18.186869,2024-04-15 10:12:18
CHANDIGARH,214,1713157007.4792137,2024-04-15 10:26:47.479214,2024-04-15 10:26:47
HARYANA,5669,1713157007.4792137,2024-04-15 10:26:47.479214,2024-04-15 10:26:47
HIMACHAL,1332,1713157007.4792137,2024-04-15 10:26:47.479214,2024-04-15 10:26:47
J & K,2262,1713157007.4792137,2024-04-15 10:26:47.479214,2024-04-15 10:26:47
PUNJAB,6174,1713157007.4792137,2024-04-15 10:26:47.479214,2024-04-15 10:26:47
RAJASTHAN,12566,1713157007.4792137,2024-04-15 10:26:47.479214,2024-04-15 10:26:47
UTTARAKHAND,1627,1713157007.4792137,2024-04-15 10:26:47.479214,2024-04-15 10:26:47
UTTAR-PRADESH,18359,1713157007.4792137,2024-04-15 10:26:47.479214,2024-04-15 10:26:47
CHANDIGARH,211,1713157907.3829725,2024-04-15 10:41:47.382972,2024-04-15 10:41:47
HARYANA,5686,1713157907.3829725,2024-04-15 10:41:47.382972,2024-04-15 10:41:47
HIMACHAL,1298,1713157907.3829725,2024-04-15 10:41:47.382972,2024-04-15 10:41:47
